Estimate	StdError	Pval	Model	PvalFDR	Lipid	Outcome
-0.6900421836733645	1.1939138838238283	0.5632867621655593	MCI_CTL ~ PC386_A	0.8321409480938191	PC(38:6)_A	MCI Female
-0.7109243404837732	1.1921332157989617	0.5509438459380525	MCI_CTL ~ PC386_B	0.8321409480938191	PC(38:6)_B	MCI Female
1.0597512476725306	0.6011235648146942	0.07790879417281085	MCI_CTL ~ PC404	0.5903044220483309	PC(40:4)	MCI Female
-0.24779335466743427	0.7904198706902067	0.7539039678928264	MCI_CTL ~ PC405_A	0.9541953478670371	PC(40:5)_A	MCI Female
-0.13159514219056853	0.9409190621248591	0.8887721156600772	MCI_CTL ~ PC405_B	0.9769035880136099	PC(40:5)_B	MCI Female
0.12954582466394293	0.7674669082654523	0.8659566123255449	MCI_CTL ~ PC406	0.9760377021491706	PC(40:6)	MCI Female
-0.5750655605841051	0.8258821752319881	0.4862380908155173	MCI_CTL ~ PC408	0.8043300781818378	PC(40:8)	MCI Female
-0.7800700873446128	0.6324949535588147	0.21745556684589099	MCI_CTL ~ PC4210	0.6242268025425696	PC(42:10)	MCI Female
-0.31706139969548824	1.181435951071471	0.7884148983576943	MCI_CTL ~ PCO320	0.96519323137807	PC(O-32:0)	MCI Female
0.5662359312774626	0.8988160408263334	0.5287078138518442	MCI_CTL ~ PCO340	0.8191398137120943	PC(O-34:0)	MCI Female
-0.8280630687630577	1.1620538079084268	0.47610208718098457	MCI_CTL ~ PCP320PCO321	0.7925177600279744	PC(P-32:0)/PC(O-32:1)	MCI Female
-0.9050003497150939	0.3596326198809009	0.011854105925707977	MCI_CTL ~ PCP321PCO322	0.22692145629212412	PC(P-32:1)/PC(O-32:2)	MCI Female
1.0136141220300234	1.1395950056954753	0.3737606498170255	MCI_CTL ~ PCP340PCO341	0.7764630653445297	PC(P-34:0)/PC(O-34:1)	MCI Female
-0.5095706386660631	0.7970130793957133	0.5225950018899298	MCI_CTL ~ PCP341PCO342_A	0.8191398137120943	PC(P-34:1)/PC(O-34:2)_A	MCI Female
0.04173765103578024	1.0844391495191426	0.969298777629556	MCI_CTL ~ PCP341PCO342_B	0.9918710432379974	PC(P-34:1)/PC(O-34:2)_B	MCI Female
-0.50942791270943	0.870343717012438	0.558333860614862	MCI_CTL ~ PCP342PCO343	0.8321409480938191	PC(P-34:2)/PC(O-34:3)	MCI Female
0.14626708281723336	0.7604005196094401	0.8474638908046858	MCI_CTL ~ PCP361PCO362_A	0.9760377021491706	PC(P-36:1)/PC(O-36:2)_A	MCI Female
0.6281269128687887	0.4763823939257654	0.18732457930151322	MCI_CTL ~ PCP361PCO362_B	0.603769752794963	PC(P-36:1)/PC(O-36:2)_B	MCI Female
0.9842092388773739	0.7514804266646967	0.1902994493851122	MCI_CTL ~ PCP362PCO363_A	0.603769752794963	PC(P-36:2)/PC(O-36:3)_A	MCI Female
-0.8188873589247323	0.53087326599133	0.1229451188828823	MCI_CTL ~ PCP362PCO363_B	0.5903044220483309	PC(P-36:2)/PC(O-36:3)_B	MCI Female
0.020585705686568034	0.8634694237167563	0.9809796844166829	MCI_CTL ~ PCP362PCO363_C	0.9918710432379974	PC(P-36:2)/PC(O-36:3)_C	MCI Female
1.0666106055509466	0.7391782993687824	0.14902949599739349	MCI_CTL ~ PCP363PCO364	0.6006924188436539	PC(P-36:3)/PC(O-36:4)	MCI Female
-1.1675188282995348	0.5502449051529105	0.033853133780636036	MCI_CTL ~ PCP364PCO365_A	0.33602369826705397	PC(P-36:4)/PC(O-36:5)_A	MCI Female
1.5894270686666694	1.0087429246619066	0.11510619388846051	MCI_CTL ~ PCP364PCO365_B	0.5903044220483309	PC(P-36:4)/PC(O-36:5)_B	MCI Female
0.8120813377792666	0.9813657158609754	0.40795302473782347	MCI_CTL ~ PCP383PCO384	0.7879215004611336	PC(P-38:3)/PC(O-38:4)	MCI Female
2.6781462424332276	1.0417931424094717	0.010149078208327583	MCI_CTL ~ PCP384PCO385_A	0.20922715075629172	PC(P-38:4)/PC(O-38:5)_A	MCI Female
0.5923155374324469	0.44294882125112245	0.1811541397667956	MCI_CTL ~ PCP384PCO385_B	0.603769752794963	PC(P-38:4)/PC(O-38:5)_B	MCI Female
-0.7105961295693791	0.42435790515283345	0.09402829431007424	MCI_CTL ~ PCP385PCO386	0.5903044220483309	PC(P-38:5)/PC(O-38:6)	MCI Female
0.31753371692489474	0.412525077571162	0.4414589357739944	MCI_CTL ~ PCP386PCO387	0.7879215004611336	PC(P-38:6)/PC(O-38:7)	MCI Female
-0.12957893358712297	0.7724514373429455	0.8667797504160545	MCI_CTL ~ PCP403PCO404	0.9760377021491706	PC(P-40:3)/PC(O-40:4)	MCI Female
-1.90413465811769	0.6431910026006982	0.003071902062179457	MCI_CTL ~ SMd301	0.11045763780470794	SM(d30:1)	MCI Female
-1.6235313070530444	0.5873536038164151	0.005707193930644111	MCI_CTL ~ SMd311	0.1529527973412622	SM(d31:1)	MCI Female
-0.24800673014666308	0.6362460588640257	0.6966867493197886	MCI_CTL ~ SMd320	0.9255309713261582	SM(d32:0)	MCI Female
-0.07403297675053139	1.0020452274834861	0.9411043808546283	MCI_CTL ~ SMd321	0.9848929059689117	SM(d32:1)	MCI Female
-0.897644971334501	0.7485544034153125	0.2304613370432141	MCI_CTL ~ SMd322	0.6242268025425696	SM(d32:2)	MCI Female
-0.8435056996689168	1.05400170861059	0.42354352523142647	MCI_CTL ~ SMd331	0.7879215004611336	SM(d33:1)	MCI Female
3.500696520574243	1.5263258858357858	0.021816669687531116	MCI_CTL ~ SMd340	0.2657667034662881	SM(d34:0)	MCI Female
4.44308987675414	1.575322771215066	0.004795912009498278	MCI_CTL ~ SMd341	0.1428116020606154	SM(d34:1)	MCI Female
3.264986185094217	1.0259195537125265	0.0014601088924368864	MCI_CTL ~ SMd342	0.11045763780470794	SM(d34:2)	MCI Female
0.9570615044076273	0.855810038056476	0.26343432773809783	MCI_CTL ~ SMd352	0.6477100902184424	SM(d35:2)	MCI Female
1.461948812308802	1.0467651533272744	0.16252337050106952	MCI_CTL ~ SMd360	0.603769752794963	SM(d36:0)	MCI Female
2.0237538717798333	1.1718901972101292	0.08418306622845949	MCI_CTL ~ SMd361	0.5903044220483309	SM(d36:1)	MCI Female
4.049532154840118	1.2702518685358248	0.0014327255097859306	MCI_CTL ~ SMd362	0.11045763780470794	SM(d36:2)	MCI Female
